tag,stemtag,survey.ID,year,month,day,biannual,intraannual,sp,quadrat,lx,ly,measure,codes,notes,status,field.recorders,data.enter,stemID,treeID,dendDiam,dbh,new.band,dendroID,type,dir,dendHt,crown.condition,crown.illum,lianas,measureID,dbh2,DOY
100754,1,2018.12,2018,9,28,1,1,quru,1005,3.8,6.8,26.72,,,alive,"Alyssa Terrell, Ian McGregor",Ian McGregor,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,446.8129349964907,271
100754,1,2018.13,2018,10,18,1,1,quru,1005,3.8,6.8,25.93,,,alive,"Alyssa Terrell, Ian McGregor",Ian McGregor,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,446.56103376484776,291
100754,1,2018.14,2018,11,8,1,1,quru,1005,3.8,6.8,26.42,,,alive,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,12406,12406,NA,430.2,0,764,2,NA,1.35,4,4,NA,NA,446.717256455018,312
100754,1,2019.01,2019,3,25,1,1,quru,1005,3.8,6.8,26.28,F,,alive,"Fanfan, Helen Bontrager, Ian McGregor",Ian McGregor,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,446.67262755607624,84
100754,1,2019.02,2019,4,11,1,1,quru,1005,3.8,6.8,26.19,F,,alive,Ian McGregor,Ian McGregor,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,446.64392969059264,101
100754,1,2019.03,2019,4,25,1,1,quru,1005,3.8,6.8,25.19,F,,alive,Alyssa Terrell,Ian McGregor,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,446.32509443951375,115
100754,1,2019.04,2019,5,9,1,1,quru,1005,3.8,6.8,27.76,F,,alive,Alyssa Terrell,Ian McGregor,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,447.14456332272584,129
100754,1,2019.05,2019,5,22,1,1,quru,1005,3.8,6.8,30.12,F, ,alive,Ian McGregor,Ian McGregor,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,447.89735279616053,142
100754,1,2019.06,2019,6,4,1,1,quru,1005,3.8,6.8,30.36,F,,alive,Ian McGregor,Ian McGregor,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,447.97392886192927,155
100754,1,2019.07,2019,6,20,1,1,quru,1005,3.8,6.8,30.84,F,,alive,Ian McGregor,Ian McGregor,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,448.1270423059174,171
100754,1,2019.08,2019,7,11,1,1,quru,1005,3.8,6.8,31.41,F,,alive,Ian McGregor,Ian McGregor,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,448.30888681256823,192
100754,1,2019.09,2019,7,25,1,1,quru,1005,3.8,6.8,31.71,F,,alive,Ian McGregor,Ian McGregor,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,448.40459555259775,206
100754,1,2019.1,2019,8,8,1,1,quru,1005,3.8,6.8,31.62,F,,alive,Ian McGregor,Ian McGregor,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,448.37586421140696,220
100754,1,2019.11,2019,8,22,1,1,quru,1005,3.8,6.8,32.21,F,,alive,Alyssa Terrell,Alyssa Terrell,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,448.5641471494768,234
100754,1,2019.12,2019,9,5,1,1,quru,1005,3.8,6.8,32.65,F,,alive,Alyssa Terrell,Alyssa Terrell,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,448.7045583399102,248
100754,1,2019.13,2019,10,2,1,1,quru,1005,3.8,6.8,32.46,F,,alive,Alyssa Terrell,Alyssa Terrell,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,448.64392809126133,275
100754,1,2019.14,2019,10,17,1,1,quru,1005,3.8,6.8,33.13,F,,alive,Alyssa Terrell,Alyssa Terrell,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,448.8577405283841,290
100754,1,2019.15,2019,11,6,1,1,quru,1005,3.8,6.8,32.25,F,,alive,Alyssa Terrell; Cameron Dow; Kate Heneberry,Alyssa Terrell,12406,12406,NA,430.2,0,764,2,NA,1.35,NA,NA,NA,NA,448.57688790860703,310
131087,1,2011.01,2011,1,15,1,1,quru,1310,17.3,17.8,44.23,,,alive,Jenny McGarvey,JM/LL/CK/LB,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,630.1,15
131087,1,2011.02,2011,5,9,1,1,quru,1310,17.3,17.8,48.62,,,alive,TK/CJ/LL,TK/CJ/LL,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,631.5010959948255,129
131087,1,2011.03,2011,5,13,1,1,quru,1310,17.3,17.8,49.72,,,alive,LL/TK,LL/TK,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,631.852264649123,133
131087,1,2011.04,2011,5,16,1,1,quru,1310,17.3,17.8,50.9,,,alive,TB,TB,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,632.2290370741915,136
131087,1,2011.05,2011,5,24,1,1,quru,1310,17.3,17.8,51.31,,,alive,JM/SM,JM/SM,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,632.3599716035378,144
131087,1,2011.06,2011,6,6,1,1,quru,1310,17.3,17.8,52.18,,,alive,LL/KS,LL/KS,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,632.6378369168339,157
131087,1,2011.07,2011,6,13,1,1,quru,1310,17.3,17.8,53.92,,,alive,LL/MC,LL/MC,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,633.1935969351197,164
131087,1,2011.08,2011,6,20,1,1,quru,1310,17.3,17.8,54.02,,,alive,NA,NA,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,633.2255314205636,171
131087,1,2011.09,2011,6,27,1,1,quru,1310,17.3,17.8,54.72,,,alive,NA,NA,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,633.4491633602298,178
131087,1,2011.1,2011,7,5,1,1,quru,1310,17.3,17.8,54.68,,,alive,MC/LL,MC/LL,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,633.4364048042426,186
131087,1,2011.11,2011,7,11,1,1,quru,1310,17.3,17.8,55.13,,,alive,TK/Mike C.,TK/Mike C.,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,633.5801847535482,192
131087,1,2011.12,2011,7,18,1,1,quru,1310,17.3,17.8,55.42,,,alive,Mike/Lorien,Mike/Lorien,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,633.6728728521653,199
131087,1,2011.13,2011,7,25,1,1,quru,1310,17.3,17.8,57.26,,,alive,Lorien,Lorien,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,634.2608364381687,206
131087,1,2011.14,2011,8,1,1,1,quru,1310,17.3,17.8,57.23,,,alive,Lorien,Lorien,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,634.2512617899863,213
131087,1,2011.15,2011,8,8,1,1,quru,1310,17.3,17.8,57.22,,,alive,Lorien,Lorien,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,634.2480513781899,220
131087,1,2011.16,2011,8,22,1,1,quru,1310,17.3,17.8,57.2,,,alive,Lorien,Lorien,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,634.2416419084789,234
131087,1,2011.17,2011,9,6,1,1,quru,1310,17.3,17.8,58.2,,,alive,Caroline/Lorien,Caroline/Lorien,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,634.5612448337566,249
131087,1,2011.18,2011,9,19,1,1,quru,1310,17.3,17.8,58.41,,,alive,Caroline/Lorien,Caroline/Lorien,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,634.6283696668354,262
131087,1,2011.19,2011,10,5,1,1,quru,1310,17.3,17.8,58.32,,,alive,Caroline/John/V,Caroline/John/V,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,634.5996163370489,278
131087,1,2011.2,2011,10,16,1,1,quru,1310,17.3,17.8,58.51,,,alive,Caroline/Lorien,Caroline/Lorien,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,634.6603652251486,289
131087,1,2011.21,2011,11,1,1,1,quru,1310,17.3,17.8,58.88,,,alive,Caroline/Lorien/Leah,Caroline/Lorien/Leah,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,634.778648247334,305
131087,1,2011.22,2011,11,17,1,1,quru,1310,17.3,17.8,58.61,,,alive,John/Lulu/Leah,John/Lulu/Leah,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,634.6923459556914,321
131087,1,2011.23,2011,12,15,1,1,quru,1310,17.3,17.8,58.87,,,alive,Jennifer McGarvey,Jennifer McGarvey,18013,18013,NA,630.1,0,148,2,NA,1.21,3,4,NA,NA,634.7754781956595,349
131087,1,2012.01,2012,3,15,1,1,quru,1310,17.3,17.8,58.77,,,alive,Caroline Johnson,CJ/LC/BB,18013,18013,NA,630.1,0,148,2,NA,1.21,3,4,NA,NA,634.7435146373696,75
131087,1,2012.02,2012,4,11,1,1,quru,1310,17.3,17.8,62.44,,,alive,Bettina,Bettina,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,635.9169410273184,102
131087,1,2012.03,2012,4,25,1,1,quru,1310,17.3,17.8,64,,,alive,Bettina/Caroline/Ben M.,Bettina/Caroline/Ben M.,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,636.4159344931248,116
131087,1,2012.04,2012,5,8,1,1,quru,1310,17.3,17.8,65,,,alive,Caroline/Bettina,Caroline/Bettina,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,636.7358450627872,129
131087,1,2012.05,2012,5,22,1,1,quru,1310,17.3,17.8,67.36,,,alive,"Erika, Caity, LC, CK","Erika, Caity, LC, CK",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,637.4910318119976,143
131087,1,2012.06,2012,6,5,1,1,quru,1310,17.3,17.8,67.52,,,alive,"Lorien, Leah","Lorien, Leah",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,637.5422262071473,157
131087,1,2012.07,2012,6,19,1,1,quru,1310,17.3,17.8,68.24,,,alive,"Erika Gonazlez, Homan, Lemman","Erika Gonazlez, Homan, Lemman",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,637.7726770209317,171
131087,1,2012.08,2012,7,2,1,1,quru,1310,17.3,17.8,69.05,,,alive,"Lulu, Homan, Bill's nephew","Lulu, Homan",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,638.0319710660281,184
131087,1,2012.09,2012,7,16,1,1,quru,1310,17.3,17.8,69.12,,,alive,"Gonzalez, Zhang, Lemman","Gonzalez, Zhang, Lemman",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,638.0543633509775,198
131087,1,2012.1,2012,7,30,1,1,quru,1310,17.3,17.8,70.61,,,alive,"Zhang, Southon, Homan","Zhang, Southon, Homan",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,638.5314569620836,212
131087,1,2012.11,2012,8,14,1,1,quru,1310,17.3,17.8,71.33,,,alive,"Southon, Zhang","Southon, Zhang",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,638.7620337775312,227
131087,1,2012.12,2012,8,29,1,1,quru,1310,17.3,17.8,72.26,,,alive,"LC, Zhang","LC, Zhang",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,639.059907139992,242
131087,1,2012.13,2012,9,10,1,1,quru,1310,17.3,17.8,72.08,,,alive,"Zhang, JW, Homan","Zhang, JW, Homan",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,639.0022511520082,254
131087,1,2012.14,2012,9,25,1,1,quru,1310,17.3,17.8,72.38,,,alive,"Robin, Gonzalez",CH,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,639.0983072798792,269
131087,1,2012.15,2012,10,9,1,1,quru,1310,17.3,17.8,72.54,,,alive,"Robin, Gonzalez, Woltz",CH,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,639.1495713513987,283
131087,1,2012.16,2012,10,23,1,1,quru,1310,17.3,17.8,72.55,,,alive,"Caity, Gonzalez, Teixeira",CH,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,639.1527461488042,297
131087,1,2012.17,2012,11,26,1,1,quru,1310,17.3,17.8,72.48,,,alive,"Gonzalez, Woltz",CH,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,639.1303460049444,331
131087,1,2012.18,2012,11,29,1,1,quru,1310,17.3,17.8,75.12,,,alive,Erika Gonzalez,EG/CH,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,639.9762140747573,334
131087,1,2013.01,2013,3,19,1,1,quru,1310,17.3,17.8,72.43,,,alive,Erika Gonzalez,Mike Belovitch,18013,18013,649,630.1,0,148,2,NA,1.21,3,4,NA,NA,639.1143400148463,78
131087,1,2013.02,2013,4,8,1,1,quru,1310,17.3,17.8,71.98,,,alive,"Belovitch, Chapman","Belovitch, Chapman",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,638.9701920946266,98
131087,1,2013.03,2013,4,23,1,1,quru,1310,17.3,17.8,74.33,,,alive,"Belovitch, Chapman","Belovitch, Chapman",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,639.7230531158799,113
131087,1,2013.04,2013,5,6,1,1,quru,1310,17.3,17.8,75.69,,,alive,"Belovitch, Chapman","Belovitch, Chapman",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,640.158920546507,126
131087,1,2013.05,2013,5,20,1,1,quru,1310,17.3,17.8,75.95,,,alive,"Chapman, Mendenhall, Belovitch, Schoenemann, Luke, Kelsey","Chapman, Mendenhall, Belovitch, Schoenemann, Luke, Kelsey",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,640.2422772895512,140
131087,1,2013.06,2013,6,3,1,1,quru,1310,17.3,17.8,78.01,,,alive,"Kelsey, Ryan, Mike","Kelsey, Ryan, Mike",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,640.9026348087085,154
131087,1,2013.07,2013,6,17,1,1,quru,1310,17.3,17.8,79.35,,,alive,"Ryan, Kelsey","Ryan, Kelsey",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,641.3323508330434,168
131087,1,2013.08,2013,7,1,1,1,quru,1310,17.3,17.8,79.9,,,alive,"Mike, Kelsey","Mike, Kelsey",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,641.5087813996606,182
131087,1,2013.09,2013,7,15,1,1,quru,1310,17.3,17.8,81.7,,,alive,"Ryan, Kelsey","Ryan, Kelsey",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,642.0862337781466,196
131087,1,2013.1,2013,7,29,1,1,quru,1310,17.3,17.8,82.47,,,alive,"Mike, Kelsey","Mike, Kelsey",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,642.3333245697073,210
131087,1,2013.11,2013,8,12,1,1,quru,1310,17.3,17.8,83.37,,,alive,"Ryan, Kelsey","Ryan, Kelsey",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,642.6221483793507,224
131087,1,2013.12,2013,8,26,1,1,quru,1310,17.3,17.8,83.83,,,alive,"Mike, Greg","Mike, Greg",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,642.7698099676738,238
131087,1,2013.13,2013,9,9,1,1,quru,1310,17.3,17.8,83.84,,,alive,"Mike, Erika","Mike, Erika",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,642.7730122325441,252
131087,1,2013.14,2013,9,23,1,1,quru,1310,17.3,17.8,83.86,,,alive,"Mike, Greg","Mike, Greg",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,642.7794313890114,266
131087,1,2013.15,2013,10,9,1,1,quru,1310,17.3,17.8,83.79,,,alive,Mike Belovitch,Mike Belovitch,18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,642.7569857808369,282
131087,1,2013.16,2013,10,29,1,1,quru,1310,17.3,17.8,84.37,,,alive,"Erika, Mike, Amy, Greg","Erika, Mike, Amy, Greg",18013,18013,NA,630.1,0,148,2,NA,1.21,NA,NA,NA,NA,642.9431928537734,302
131087,1,2014.01,2014,3,24,1,1,quru,1310,17.3,17.8,83.94,,,alive,Erika Gonzalez,Valentine Herrmann,18013,18013,654.9,665,0,148,2,NA,1.21,3,4,NA,NA,665,83
131087,1,2014.02,2014,4,14,1,1,quru,1310,17.3,17.8,85.51,,,alive,"Emily, John, Erika","Emily, John, Erika",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,665.5037258401765,104
131087,1,2014.03,2014,5,1,1,1,quru,1310,17.3,17.8,88.24,,,alive,"Gonzalez, Bennett","Gonzalez, Bennett",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,666.38000037777,121
131087,1,2014.04,2014,5,13,1,1,quru,1310,17.3,17.8,89.02,,,alive,"Gonzalez, Lavelle, Bowman-Lipton","Gonzalez, Lavelle, Bowman-Lipton",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,666.6304272939207,133
131087,1,2014.05,2014,5,27,1,1,quru,1310,17.3,17.8,90.2,,,alive,"Gonzalez, Lavelle, Ross","Gonzalez, Lavelle, Ross",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,667.0093721454244,147
131087,1,2014.06,2014,6,10,1,1,quru,1310,17.3,17.8,91.7,,,alive,"Erika Gonzalez, Amy Lewis","Erika Gonzalez, Amy Lewis",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,667.4912360980787,161
131087,1,2014.07,2014,6,23,1,1,quru,1310,17.3,17.8,93.38,,,alive,"Torre Lavelle, Amy Lewis","Torre Lavelle, Amy Lewis",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,668.0310592766351,174
131087,1,2014.08,2014,7,7,1,1,quru,1310,17.3,17.8,94.71,,,alive,"Torre Lavelle, Amy Lewis","Torre Lavelle, Amy Lewis",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,668.4585159456946,188
131087,1,2014.09,2014,7,21,1,1,quru,1310,17.3,17.8,95.78,,,alive,"Torre Lavelle, Amy Lewis","Torre Lavelle, Amy Lewis",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,668.802496955118,202
131087,1,2014.1,2014,8,4,1,1,quru,1310,17.3,17.8,96.27,,,alive,Amy Lewis,Amy Lewis,18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,668.9600609724253,216
131087,1,2014.11,2014,8,18,1,1,quru,1310,17.3,17.8,97.59,,,alive,"Amy Lewis, Anne Marie","Amy Lewis, Anne Marie",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,669.384572948358,230
131087,1,2014.12,2014,9,2,1,1,quru,1310,17.3,17.8,98.05,,,alive,"Amy Lewis, Brandon","Amy Lewis, Brandon",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,669.5325217684797,245
131087,1,2014.13,2014,9,15,1,1,quru,1310,17.3,17.8,99.57,,,alive,"Justin C., Amy Lewis","Justin C., Amy Lewis",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,670.0215212069579,258
131087,1,2014.14,2014,10,27,1,1,quru,1310,17.3,17.8,99.8,,,alive,Valentine Herrmann,Maryam Sedaghatpour,18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,670.0955058030817,300
131087,1,2015.01,2015,3,17,1,1,quru,1310,17.3,17.8,98.2,,,alive,Kent Harlow,Kent Harlow,18013,18013,662,665,0,148,2,NA,1.21,3,4,NA,NA,669.5807275398545,76
131087,1,2015.02,2015,4,23,1,1,quru,1310,17.3,17.8,101.71,,,alive,"Jade, Maria, Erika, Valentine","Jade, Maria, Erika, Valentine",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,670.7102196920049,113
131087,1,2015.03,2015,5,7,1,1,quru,1310,17.3,17.8,103.59,,,alive,"Erika, Maria","Erika, Maria",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,671.3155228912841,127
131087,1,2015.04,2015,5,19,1,1,quru,1310,17.3,17.8,105.33,,,alive,Cheng Yin,Cheng Yin,18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,671.8759642862534,139
131087,1,2015.05,2015,6,3,1,1,quru,1310,17.3,17.8,107.35,,,alive,Cheng Yin,Cheng Yin,18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,672.5268958679513,154
131087,1,2015.06,2015,6,16,1,1,quru,1310,17.3,17.8,108.22,,,alive,"Cheng Yin, Tori, MW","Cheng Yin, Tori, MW",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,672.8073317943903,167
131087,1,2015.07,2015,7,1,1,1,quru,1310,17.3,17.8,109.97,,,alive,"Cheng, Tori","Cheng, Tori",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,673.3715998423417,182
131087,1,2015.08,2015,7,14,1,1,quru,1310,17.3,17.8,111.39,,,alive,"Cheng, Tori","Cheng, Tori",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,673.8296321451629,195
131087,1,2015.09,2015,7,28,1,1,quru,1310,17.3,17.8,112.72,,,alive,"Cheng, Tori","Cheng, Tori",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,674.2587598326917,209
131087,1,2015.1,2015,8,11,1,1,quru,1310,17.3,17.8,113.55,,,alive,"Cheng, Tori","Cheng, Tori",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,674.5266048424367,223
131087,1,2015.11,2015,8,25,1,1,quru,1310,17.3,17.8,113.65,,,alive,"Cheng, Tori","Cheng, Tori",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,674.5588646467608,237
131087,1,2015.12,2015,9,16,1,1,quru,1310,17.3,17.8,114.12,,,alive,Tori,Tori,18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,674.7105497778518,259
131087,1,2015.13,2015,11,2,1,1,quru,1310,17.3,17.8,114.05,,,alive,"Maria Wang, Shannon Herrity, Tori Meakem, Elizabeth Dupuis, Gonzalez, Worley, Lauren, Olivia, John","Maria Wang, Shannon Herrity, Tori Meakem, Elizabeth Dupuis, Gonzalez, Worley, Lauren, Olivia, John",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,674.6879345191279,306
131087,1,2016.01,2016,4,6,1,1,quru,1310,17.3,17.8,116.26,,,alive,"Erika Gonzalez, Thomas Blair",Thomas Blair,18013,18013,668,665,0,148,2,NA,1.21,3,4,NA,NA,675.4014942984786,97
131087,1,2016.02,2016,5,12,1,1,quru,1310,17.3,17.8,119.18,,,alive,Tori Meakem,Tori Meakem,18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,676.3448414639402,133
131087,1,2016.03,2016,5,26,1,1,quru,1310,17.3,17.8,119.64,,,alive,Tori Meakem,Tori Meakem,18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,676.4935029363799,147
131087,1,2016.04,2016,6,9,1,1,quru,1310,17.3,17.8,120.56,,,alive,Tori Meakem,Tori Meakem,18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,676.7908981608717,161
131087,1,2016.05,2016,6,23,1,1,quru,1310,17.3,17.8,123.23,,,alive,Tori Meakem,Tori Meakem,18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,677.6543678176896,175
131087,1,2016.06,2016,7,7,1,1,quru,1310,17.3,17.8,124.81,,,alive,"Tom, Tori","Tom, Tori",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,678.1655897246782,189
131087,1,2016.07,2016,7,21,1,1,quru,1310,17.3,17.8,125.45,,,alive,"Tom, Tori","Tom, Tori",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,678.3727040242849,203
131087,1,2016.08,2016,8,4,1,1,quru,1310,17.3,17.8,126.54,,,alive,"Tori, Kate","Tori, Kate",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,678.7255759850415,217
131087,1,2016.09,2016,8,18,1,1,quru,1310,17.3,17.8,127.41,,,alive,Tori Meakem,Tori Meakem,18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,679.0072749027144,231
131087,1,2016.1,2016,9,1,1,1,quru,1310,17.3,17.8,127.75,,,alive,"Tori, Kate","Tori, Kate",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,679.1173802545026,245
131087,1,2016.11,2016,9,13,1,1,quru,1310,17.3,17.8,127.34,,,alive,"Erika, Tori","Erika, Tori",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,678.9845868008043,257
131087,1,2016.12,2016,9,29,1,1,quru,1310,17.3,17.8,128.09,,,alive,"Tori, Kate","Tori, Kate",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,679.2274411699495,273
131087,1,2016.13,2016,10,13,1,1,quru,1310,17.3,17.8,129.06,,,alive,"Tori, Kate","Tori, Kate",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,679.5416327828058,287
131087,1,2016.14,2016,10,27,1,1,quru,1310,17.3,17.8,128.86,,,alive,"Tori, Kate","Tori, Kate",18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,679.4768284949812,301
131087,1,2016.15,2016,11,10,1,1,quru,1310,17.3,17.8,128.74,,,alive,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,18013,18013,NA,665,0,148,2,NA,1.21,NA,NA,NA,NA,679.437980841087,315
131087,1,2017.01,2017,4,18,1,1,quru,1310,17.3,17.8,131.6,,Need to expand window,alive,Valentine Herrmann,Caroline Kittle,18013,18013,NA,665,0,148,2,NA,1.21,3,4,NA,NA,680.3647757551944,108
131087,1,2017.02,2017,5,18,1,1,quru,1310,17.3,17.8,14.29,,band replaced in 04/18/2017,alive,Victoria Meakem,Victoria Meakem,18013,18013,NA,665,1,770,2,NA,1.21,NA,NA,NA,NA,680.8725007628226,138
131087,1,2017.03,2017,6,2,1,1,quru,1310,17.3,17.8,15.72,,,alive,Ryan Helcoski,Ryan Helcoski,18013,18013,NA,665,0,770,2,NA,1.21,NA,NA,NA,NA,681.3277701152128,153
131087,1,2017.04,2017,6,21,1,1,quru,1310,17.3,17.8,17.57,,,alive,Abigail Ferson,Abigail Ferson,18013,18013,NA,665,0,770,2,NA,1.21,NA,NA,NA,NA,681.9168129364208,172
131087,1,2017.05,2017,6,30,1,1,quru,1310,17.3,17.8,18.28,,,alive,Abigail Ferson,Abigail Ferson,18013,18013,NA,665,0,770,2,NA,1.21,NA,NA,NA,NA,682.1428817529375,181
